province_std_source,city_std_source,district_std_source,province_std_final,city_std_final,district_std_final,city_std_confidence,city_std_reason,record_count,example_job_id,example_detail_url
甘肃,白银,景泰县,甘肃,白银,景泰县,high,exact-city-alias,4,job_217440,https://jobs.51job.com/baiyin-jtx/169035162.html?s=sou_sou_soulb&t=0_0&req=c63927404b4247690b01f2d335816549
甘肃,白银,靖远县,甘肃,白银,靖远县,high,exact-city-alias,4,job_217488,https://jobs.51job.com/baiyin-jyx/167949523.html?s=sou_sou_soulb&t=0_0&req=e01528f7bf2091c4ecf010ba7b09e157
广西,百色,平果市,广西,百色,平果市,high,exact-city-alias,4,job_360218,https://jobs.51job.com/baise-pgs/168676765.html?s=sou_sou_soulb&t=0_0&req=17432890504c8bdf5c24e91118a13ce2
,盐城,,江苏,盐城,,high,exact-city-alias,4,job_039289,https://jobs.51job.com/all/164504514.html?s=sou_sou_soulb&t=0_0&req=174ba47edd145144f5dca40df7b6d922
宁夏,石嘴山,大武口区,宁夏,石嘴山,大武口区,high,exact-city-alias,4,job_418749,https://jobs.51job.com/shizuishan-dwkq/171457724.html?s=sou_sou_soulb&t=0_0&req=4f40536cb70bc26393b60c3981be31a9
河北,石家庄,行唐县,河北,石家庄,行唐县,high,exact-city-alias,4,job_216497,https://jobs.51job.com/shijiazhuang-xtx/165001222.html?s=sou_sou_soulb&t=0_0&req=6ad410b7964fe0743e5bc73a5637037e
黑龙江,绥化,庆安县,黑龙江,绥化,庆安县,high,exact-city-alias,4,job_150262,https://jobs.51job.com/suihua-qax/170594001.html?s=sou_sou_soulb&t=0_0&req=619f4f5b3f8b055649e79e2b005c99f2
四川,自贡,荣县,四川,自贡,荣县,high,exact-city-alias,4,job_086220,https://jobs.51job.com/zigong-rx/170435250.html?s=sou_sou_soulb&t=0_0&req=fdbe822d5b289a62193f88ba30d30811
,荆门,,湖北,荆门,,high,exact-city-alias,4,job_049221,https://jobs.51job.com/all/170700049.html?s=sou_sou_soulb&t=0_0&req=1d732f5ccff3d9649a74892039304f04
山东,菏泽,东明县,山东,菏泽,东明县,high,exact-city-alias,4,job_058107,https://jobs.51job.com/heze-dmx/171224309.html?s=sou_sou_soulb&t=0_0&req=229974079d472e35d77094011e19acae
山东,菏泽,成武县,山东,菏泽,成武县,high,exact-city-alias,4,job_108145,https://jobs.51job.com/heze-cwx/170363293.html?s=sou_sou_soulb&t=0_0&req=f6bceda91d0c674f1fda0195a8e14dc8
山东,菏泽,巨野县,山东,菏泽,巨野县,high,exact-city-alias,4,job_519343,https://jobs.51job.com/heze-jyx/167806850.html?s=sou_sou_soulb&t=0_0&req=7a91c65a19abc4fd7dfec6f15c522dbd
江西,萍乡,莲花县,江西,萍乡,莲花县,high,exact-city-alias,4,job_332113,https://jobs.51job.com/pingxiang-lhx/169187439.html?s=sou_sou_soulb&t=0_0&req=a2a24fb421beb84ab631eb698bbefc48
辽宁,营口,盖州市,辽宁,营口,盖州市,high,exact-city-alias,4,job_401829,https://jobs.51job.com/yingkou-gzs/157295335.html?s=sou_sou_soulb&t=0_0&req=187f661dfe927f8c1b9d84f3151af14a
河北,衡水,故城县,河北,衡水,故城县,high,exact-city-alias,4,job_291944,https://jobs.51job.com/hengshui-gcx/170431647.html?s=sou_sou_soulb&t=0_0&req=e65df3860bbee54f76b6c9f459683df6
河北,衡水,深州市,河北,衡水,深州市,high,exact-city-alias,4,job_551335,https://jobs.51job.com/hengshui-szs/170278749.html?s=sou_sou_soulb&t=0_0&req=c8c6fe5646f931a0e2b860c27c928d4c
湖南,衡阳,衡东县,湖南,衡阳,衡东县,high,exact-city-alias,4,job_376690,https://jobs.51job.com/hengyang-hdx/158747867.html?s=sou_sou_soulb&t=0_0&req=4df96a6bd79e7dfa968bcd5b1d5220d6
西藏,西藏,,西藏,西藏,,low,fallback-city-source,4,job_008177,https://jobs.51job.com/xizang/138790675.html?s=sou_sou_soulb&t=0_0&req=22f03fc22e8eef1a2c89307f1f5e1007
广西,贵港,港南区,广西,贵港,港南区,high,exact-city-alias,4,job_058308,https://jobs.51job.com/guigang-gnq/169931440.html?s=sou_sou_soulb&t=0_0&req=c6576a81315b17f48da1db6cf61fd3b8
四川,资阳,乐至县,四川,资阳,乐至县,high,exact-city-alias,4,job_239495,https://jobs.51job.com/ziyang-lzx/170887411.html?s=sou_sou_soulb&t=0_0&req=7b8339148099d50421875ca1bd72c914
吉林,辽源,龙山区,吉林,辽源,龙山区,high,exact-city-alias,4,job_576686,https://jobs.51job.com/liaoyuan-lsq/171365624.html?s=sou_sou_soulb&t=0_0&req=39923ed953118a120a6b62c80d0a4402
四川,遂宁,蓬溪县,四川,遂宁,蓬溪县,high,exact-city-alias,4,job_102489,https://jobs.51job.com/suining-pxx/170422623.html?s=sou_sou_soulb&t=0_0&req=aa7a84aa2b61b582797471ee66c0e0dd
河北,邢台,巨鹿县,河北,邢台,巨鹿县,high,exact-city-alias,4,job_048142,https://jobs.51job.com/xingtai-jlx/171624541.html?s=sou_sou_soulb&t=0_0&req=cbfa03c686a8609e4998a7f1e9b474d0
河北,邢台,临西县,河北,邢台,临西县,high,exact-city-alias,4,job_091899,https://jobs.51job.com/xingtai-lxx/168125388.html?s=sou_sou_soulb&t=0_0&req=db9c500990fddd806cf4f5f7f5be9358
河北,邢台,沙河市,河北,邢台,沙河市,high,exact-city-alias,4,job_140668,https://jobs.51job.com/xingtai-shs/170409290.html?s=sou_sou_soulb&t=0_0&req=04004523c714b17b7633a672a3da31ca
河北,邢台,任泽区,河北,邢台,任泽区,high,exact-city-alias,4,job_363376,https://jobs.51job.com/xingtai-rzq/171349424.html?s=sou_sou_soulb&t=0_0&req=6e35f35eddeee6a9bcb5baa1a21c2d52
河北,邯郸,大名县,河北,邯郸,大名县,high,exact-city-alias,4,job_346042,https://jobs.51job.com/handan-dmx/170850659.html?s=sou_sou_soulb&t=0_0&req=866a78080af4e665ad3940ff98e586ba
河北,邯郸,魏县,河北,邯郸,魏县,high,exact-city-alias,4,job_383896,https://jobs.51job.com/handan-wx/170604696.html?s=sou_sou_soulb&t=0_0&req=9f3ed56cd150790f3cf5bec6c20f1c23
湖南,郴州,汝城县,湖南,郴州,汝城县,high,exact-city-alias,4,job_523662,https://jobs.51job.com/chenzhou-rcx/171460122.html?s=sou_sou_soulb&t=0_0&req=c7233558ffc78bcf92686b0b4af6de3e
广西,钦州,浦北县,广西,钦州,浦北县,high,exact-city-alias,4,job_102930,https://jobs.51job.com/qinzhou-pbx/169205303.html?s=sou_sou_soulb&t=0_0&req=f80dc2fe1cf57a2f4c7e9b3f77fd8d1b
贵州,铜仁,德江县,贵州,铜仁,德江县,high,exact-city-alias,4,job_053877,https://jobs.51job.com/tongren-djx/170878108.html?s=sou_sou_soulb&t=0_0&req=993f0b1beb3bc6c9416252b6fce7b50f
内蒙古,锡林郭勒盟,镶黄旗,内蒙古,锡林郭勒盟,镶黄旗,high,exact-city-alias,4,job_222398,https://jobs.51job.com/xilinguolemeng-xhq/171520206.html?s=sou_sou_soulb&t=0_0&req=94e341c987e694403af2f2ae62e6376b
,镇江,,江苏,镇江,,high,exact-city-alias,4,job_039104,https://jobs.51job.com/all/170441431.html?s=sou_sou_soulb&t=0_0&req=98329ce26db88d88d4de266a918d47ba
吉林,长春,双阳区,吉林,长春,双阳区,high,exact-city-alias,4,job_267773,https://jobs.51job.com/changchun-syq/170297333.html?s=sou_sou_soulb&t=0_0&req=2eafdd73f1d54e130d0cbc0ebfaff566
山西,长治,襄垣县,山西,长治,襄垣县,high,exact-city-alias,4,job_391037,https://jobs.51job.com/changzhi-xyx/171516960.html?s=sou_sou_soulb&t=0_0&req=3140146143a89f8345c50d9f0420051d
新疆,阿克苏,库车市,新疆,阿克苏,库车市,high,exact-city-alias,4,job_282281,https://jobs.51job.com/akesu-kcs/171584470.html?s=sou_sou_soulb&t=0_0&req=9a7ceb3eb3c4f38927a8ca81b9e325e6
西藏,阿里,,西藏,阿里,,high,exact-city-alias,4,job_069061,https://jobs.51job.com/ali/156565128.html?s=sou_sou_soulb&t=0_0&req=948b52ffd237b959adda1edb5d8ecea9
甘肃,陇南,康县,甘肃,陇南,康县,high,exact-city-alias,4,job_023818,https://jobs.51job.com/longnan-kx/171186683.html?s=sou_sou_soulb&t=0_0&req=a7ff71330ec3079e6952ab73c1d523a2
辽宁,鞍山,千山区,辽宁,鞍山,千山区,high,exact-city-alias,4,job_250142,https://jobs.51job.com/anshan-qsq/170341574.html?s=sou_sou_soulb&t=0_0&req=a07aad9807842b3842312eeae95fc3a6
安徽,黄山,休宁县,安徽,黄山,休宁县,high,exact-city-alias,4,job_449535,https://jobs.51job.com/huangshan-xnx/170002989.html?s=sou_sou_soulb&t=0_0&req=8af4ee342bd9f34bc68d03ba82781099
黑龙江,黑河,爱辉区,黑龙江,黑河,爱辉区,high,exact-city-alias,4,job_267745,https://jobs.51job.com/heihe-ahq/170737516.html?s=sou_sou_soulb&t=0_0&req=a92db154db57b2e91f6cd17f7b92ea66
黑龙江,齐齐哈尔,克东县,黑龙江,齐齐哈尔,克东县,high,exact-city-alias,4,job_347059,https://jobs.51job.com/qiqihaer-kdx/171472664.html?s=sou_sou_soulb&t=0_0&req=58855dcef0337b7a5976feeb5ef61529
福建,龙岩,连城县,福建,龙岩,连城县,high,exact-city-alias,4,job_074784,https://jobs.51job.com/longyan-lcx/170622098.html?s=sou_sou_soulb&t=0_0&req=7c46751bd183036131bf6ca7994e7f80
福建,龙岩,武平县,福建,龙岩,武平县,high,exact-city-alias,4,job_191392,https://jobs.51job.com/longyan-wpx/170914881.html?s=sou_sou_soulb&t=0_0&req=af0fc40dbfa9188a7971446c2f04a2cf
江西,上饶,余干县,江西,上饶,余干县,high,exact-city-alias,3,job_213311,https://jobs.51job.com/shangrao-ygx/169892730.html?s=sou_sou_soulb&t=0_0&req=30686e40712e3296dd0c1c435a44dba9
山东,东营,河口区,山东,东营,河口区,high,exact-city-alias,3,job_544424,https://jobs.51job.com/dongying-hkq/171165796.html?s=sou_sou_soulb&t=0_0&req=442a70c58bc845a1e18e7c4a0bb1547c
山西,临汾,洪洞县,山西,临汾,洪洞县,high,exact-city-alias,3,job_351864,https://jobs.51job.com/linfen-hdx/170304635.html?s=sou_sou_soulb&t=0_0&req=d8f1387ce8649765fb655b449ddb2036
山东,临沂,蒙阴县,山东,临沂,蒙阴县,high,exact-city-alias,3,job_383648,https://jobs.51job.com/linyi-myx/170535710.html?s=sou_sou_soulb&t=0_0&req=898c860a26daa94299402e702797bd36
浙江,丽水,庆元县,浙江,丽水,庆元县,high,exact-city-alias,3,job_118646,https://jobs.51job.com/lishui-qyx/168004125.html?s=sou_sou_soulb&t=0_0&req=c8a818272531b4babb9eb03d54449d76
内蒙古,乌兰察布,四子王旗,内蒙古,乌兰察布,四子王旗,high,exact-city-alias,3,job_217563,https://jobs.51job.com/wulanchabu-szwq/171377440.html?s=sou_sou_soulb&t=0_0&req=abb4e3b0a615633ad44164ea6aff8f09
内蒙古,乌海,海南区,内蒙古,乌海,海南区,high,exact-city-alias,3,job_259790,https://jobs.51job.com/wuhai-hnq/170788227.html?s=sou_sou_soulb&t=0_0&req=421c559c7ddcb1116c3ca274535fe42e
江西,九江,都昌县,江西,九江,都昌县,high,exact-city-alias,3,job_364349,https://jobs.51job.com/jiujiang-dcx/170716383.html?s=sou_sou_soulb&t=0_0&req=5655cbb536baf5fef1b99e65098b87ad
,仙桃,,湖北,仙桃,,high,51job-area-alias,3,job_049318,https://jobs.51job.com/all/161750545.html?s=sou_sou_soulb&t=0_0&req=7cd6051eeb1881026db897e454e9a54d
黑龙江,伊春,金林区,黑龙江,伊春,金林区,high,exact-city-alias,3,job_250061,https://jobs.51job.com/yichun-jlq/169712617.html?s=sou_sou_soulb&t=0_0&req=88e48693ff0834cc690ef8e0f0b7a5cc
黑龙江,佳木斯,桦南县,黑龙江,佳木斯,桦南县,high,exact-city-alias,3,job_266817,https://jobs.51job.com/jiamusi-hnx/170346152.html?s=sou_sou_soulb&t=0_0&req=05a6ac1a51f6fb01fb8876aa8dbe008f
河北,保定,高阳县,河北,保定,高阳县,high,exact-city-alias,3,job_272120,https://jobs.51job.com/baoding-gyx/171574168.html?s=sou_sou_soulb&t=0_0&req=edc79d7cb7dee3090d08f3777d5e0c9b
河北,保定,顺平县,河北,保定,顺平县,high,exact-city-alias,3,job_346051,https://jobs.51job.com/baoding-spx/171041261.html?s=sou_sou_soulb&t=0_0&req=866a78080af4e665ad3940ff98e586ba
贵州,六盘水,水城区,贵州,六盘水,水城区,high,exact-city-alias,3,job_331403,https://jobs.51job.com/liupanshui-scq/171137140.html?s=sou_sou_soulb&t=0_0&req=d77b83c06ed9135643663adaeec41bf1
四川,凉山,美姑县,四川,凉山,美姑县,high,51job-area-alias,3,job_118862,https://jobs.51job.com/liangshan-mgx/171392257.html?s=sou_sou_soulb&t=0_0&req=357f0d58e086c4aad1e55a84ef0bcc32
湖北,十堰,竹溪县,湖北,十堰,竹溪县,high,exact-city-alias,3,job_229019,https://jobs.51job.com/shiyan-zxx/171325259.html?s=sou_sou_soulb&t=0_0&req=fbe1de8aac6475d21941d0b1bb787a3e
,合肥,,安徽,合肥,,high,exact-city-alias,3,job_738668,https://jobs.51job.com/all/169891341.html?s=sou_sou_soulb&t=0_0&req=1db224aa5e8cd360747737da22b00e01
新疆,吐鲁番,,新疆,吐鲁番,,high,exact-city-alias,3,job_716594,https://jobs.51job.com/tulufan/170460496.html?s=sou_sou_soulb&t=0_0&req=97866c7b337c94ea63b6d2eb000cee8b
山西,吕梁,汾阳市,山西,吕梁,汾阳市,high,exact-city-alias,3,job_052155,https://jobs.51job.com/lvliang-fys/171506325.html?s=sou_sou_soulb&t=0_0&req=d99d51810b8d3b47f22f10a8a7855ec4
山西,吕梁,柳林县,山西,吕梁,柳林县,high,exact-city-alias,3,job_123994,https://jobs.51job.com/lvliang-llx/171554131.html?s=sou_sou_soulb&t=0_0&req=29b5be1c85d04316073ae50ac15115d5
河南,周口,郸城县,河南,周口,郸城县,high,exact-city-alias,3,job_049005,https://jobs.51job.com/zhoukou-dcx/169983456.html?s=sou_sou_soulb&t=0_0&req=dce2a2e4d2dfce972142edbf03f6e9d2
新疆,和田,洛浦县,新疆,和田,洛浦县,high,exact-city-alias,3,job_094663,https://jobs.51job.com/hetian-lpx/170971129.html?s=sou_sou_soulb&t=0_0&req=8c905e7aab22916a2d2cb192f758e03b
陕西,咸阳,长武县,陕西,咸阳,长武县,high,exact-city-alias,3,job_141490,https://jobs.51job.com/xianyang-cwx/171383313.html?s=sou_sou_soulb&t=0_0&req=670908e532f559cfcf4571a7d2beb086
黑龙江,哈尔滨,依兰县,黑龙江,哈尔滨,依兰县,high,exact-city-alias,3,job_379886,https://jobs.51job.com/hadongbin-ylx/168320588.html?s=sou_sou_soulb&t=0_0&req=49a35b8903887c8c46b78ad2050349bc
河北,唐山,丰润区,河北,唐山,丰润区,high,exact-city-alias,3,job_272123,https://jobs.51job.com/tangshan-frq/171451229.html?s=sou_sou_soulb&t=0_0&req=edc79d7cb7dee3090d08f3777d5e0c9b
河北,唐山,迁西县,河北,唐山,迁西县,high,exact-city-alias,3,job_521269,https://jobs.51job.com/tangshan-qxx/167340841.html?s=sou_sou_soulb&t=0_0&req=070d75fc3c30bfe719efe72ef603f27d
新疆,喀什地区,疏勒县,新疆,喀什,疏勒县,high,exact-city-alias,3,job_330888,https://jobs.51job.com/kashidiqu-slx/171021760.html?s=sou_sou_soulb&t=0_0&req=70569a3103310fe0b98531e257e5ba22
新疆,喀什地区,莎车县,新疆,喀什,莎车县,high,exact-city-alias,3,job_380070,https://jobs.51job.com/kashidiqu-scx/171577690.html?s=sou_sou_soulb&t=0_0&req=fce7b105bddd7f008b207c9c4f4312aa
宁夏,固原,原州区,宁夏,固原,原州区,high,exact-city-alias,3,job_407978,https://jobs.51job.com/guyuan-yzq/171645084.html?s=sou_sou_soulb&t=0_0&req=cd4160e431e2ae7fd9837e69bf92ce83
,国外,,,国外,,low,fallback-city-source,3,job_370270,https://jobs.51job.com/overseas/167927145.html?s=sou_sou_soulb&t=0_1&req=98ce248a3e1ee16ecdf9486e005de59d
黑龙江,大庆,杜尔伯特蒙古族自治县,黑龙江,大庆,杜尔伯特蒙古族自治县,high,exact-city-alias,3,job_150261,https://jobs.51job.com/daqing-debtmgzzzx/170200117.html?s=sou_sou_soulb&t=0_0&req=619f4f5b3f8b055649e79e2b005c99f2
云南,大理,剑川县,云南,大理,剑川县,high,51job-area-alias,3,job_525305,https://jobs.51job.com/dali-jcx/171018348.html?s=sou_sou_soulb&t=0_0&req=ee2d783721b8263a02f2fd62c475e9eb
山西,太原,古交市,山西,太原,古交市,high,exact-city-alias,3,job_552223,https://jobs.51job.com/taiyuan-gjs/167492441.html?s=sou_sou_soulb&t=0_0&req=562ecaf1a7b6fc0219bc90764de6bc0c
湖南,娄底,新化县,湖南,娄底,新化县,high,exact-city-alias,3,job_594736,https://jobs.51job.com/loudi-xhx/164373899.html?s=sou_sou_soulb&t=0_0&req=fb128472678085ef4d32d756736b1eaf
陕西,安康,旬阳市,陕西,安康,旬阳市,high,exact-city-alias,3,job_529155,https://jobs.51job.com/ankang-xys/170435132.html?s=sou_sou_soulb&t=0_0&req=ccd957c721c3c5c20878d5cf3aab585d
河南,安阳,北关区,河南,安阳,北关区,high,exact-city-alias,3,job_404948,https://jobs.51job.com/anyang-bgq/169996161.html?s=sou_sou_soulb&t=0_0&req=7c69547b8a8451dc3149a468b76e80e9
甘肃,定西,临洮县,甘肃,定西,临洮县,high,exact-city-alias,3,job_326176,http://companyads.51job.com/companyads/2023/hb/cy/detail.html?jobid=169868103
安徽,宿州,灵璧县,安徽,宿州,灵璧县,high,exact-city-alias,3,job_148814,https://jobs.51job.com/suzhou-lbx/171484450.html?s=sou_sou_soulb&t=0_0&req=19da39dab020678d1c70cc645ad35c12
西藏,山南,错那市,西藏,山南,错那市,high,exact-city-alias,3,job_380062,https://jobs.51job.com/shannan-cns/170432805.html?s=sou_sou_soulb&t=0_0&req=82490c0f9a36c2e588086db94824c518
新疆,巴音郭楞,若羌县,新疆,巴音郭楞,若羌县,high,51job-area-alias,3,job_381126,https://jobs.51job.com/bayinguoleng-rqx/169416246.html?s=sou_sou_soulb&t=0_0&req=75cb4c2f3b95a5c29e684a755bf85d54
河北,廊坊,永清县,河北,廊坊,永清县,high,exact-city-alias,3,job_740036,https://jobs.51job.com/langfang-yqx/171436222.html?s=sou_sou_soulb&t=0_0&req=192d201e4ad60f80321551c5edc1cee0
河北,张家口,涿鹿县,河北,张家口,涿鹿县,high,exact-city-alias,3,job_195454,https://jobs.51job.com/zhangjiakou-zlx/170400177.html?s=sou_sou_soulb&t=0_0&req=aca751b21d3d2e88b4c82356a8eee5fb
湖南,张家界,慈利县,湖南,张家界,慈利县,high,exact-city-alias,3,job_405856,https://jobs.51job.com/zhangjiajie-clx/171659627.html?s=sou_sou_soulb&t=0_0&req=6bf6a9e04bf39195192de441e19f2df9
山西,忻州,忻府区,山西,忻州,忻府区,high,exact-city-alias,3,job_754067,https://jobs.51job.com/xinzhou-xfq/171493484.html?s=sou_sou_soulb&t=0_0&req=3a171b782bbf7d1870c5da26f1a5ed9f
湖南,怀化,溆浦县,湖南,怀化,溆浦县,high,exact-city-alias,3,job_073232,https://jobs.51job.com/huaihua-xpx/170989067.html?s=sou_sou_soulb&t=0_0&req=ed1fe42a4482b4de1f329b150a307254
湖南,怀化,会同县,湖南,怀化,会同县,high,exact-city-alias,3,job_523672,https://jobs.51job.com/huaihua-htx/171460516.html?s=sou_sou_soulb&t=0_0&req=c7233558ffc78bcf92686b0b4af6de3e
河北,承德,丰宁满族自治县,河北,承德,丰宁满族自治县,high,exact-city-alias,3,job_371016,https://jobs.51job.com/chengde-fnmzzzx/169858908.html?s=sou_sou_soulb&t=0_0&req=6def18ccbf8780ac17442454b3b9d1a5
江西,抚州,广昌县,江西,抚州,广昌县,high,exact-city-alias,3,job_102862,https://jobs.51job.com/fuzhou-gcx/170466014.html?s=sou_sou_soulb&t=0_0&req=bfd1b472610df2e334874671745505d5
西藏,拉萨,墨竹工卡县,西藏,拉萨,墨竹工卡县,high,exact-city-alias,3,job_627601,https://jobs.51job.com/lasa-mzgkx/164549544.html?s=sou_sou_soulb&t=0_0&req=0486fceb3a6de86f6e56eb1bb3be5ba1
云南,文山,砚山县,云南,文山,砚山县,high,51job-area-alias,3,job_525306,https://jobs.51job.com/wenshan-ysx/169820345.html?s=sou_sou_soulb&t=0_0&req=ee2d783721b8263a02f2fd62c475e9eb
云南,昭通,绥江县,云南,昭通,绥江县,high,exact-city-alias,3,job_095599,https://jobs.51job.com/zhaotong-sjx/171074563.html?s=sou_sou_soulb&t=0_0&req=d3c498575bac4ce728c993a5c4e40321
山西,晋中,灵石县,山西,晋中,灵石县,high,exact-city-alias,3,job_242453,https://jobs.51job.com/jinzhong-lsx/171464028.html?s=sou_sou_soulb&t=0_0&req=0fe8e0697680ddf1f9846018ccd54ed8
山西,晋中,太谷区,山西,晋中,太谷区,high,exact-city-alias,3,job_697332,https://jobs.51job.com/jinzhong-tgq/170570540.html?s=sou_sou_soulb&t=0_0&req=5675111239598487256dfb8fa0153dd6
云南,普洱,宁洱哈尼族彝族自治县,云南,普洱,宁洱哈尼族彝族自治县,high,exact-city-alias,3,job_053317,https://jobs.51job.com/puer-nehnzyzzzx/170465421.html?s=sou_sou_soulb&t=0_0&req=d0a46902aef1672d647825d3e97316ae
广西,桂林,阳朔县,广西,桂林,阳朔县,high,exact-city-alias,3,job_386423,https://jobs.51job.com/guilin-ysx/168234574.html?s=sou_sou_soulb&t=0_0&req=6b8d36b32c3838f9360c692e4749e011
广西,梧州,岑溪市,广西,梧州,岑溪市,high,exact-city-alias,3,job_613960,https://jobs.51job.com/wuzhou-cxs/171464022.html?s=sou_sou_soulb&t=0_0&req=5e4d3175cb8ec2b25574524c838d1eb4
云南,楚雄,南华县,云南,楚雄,南华县,high,51job-area-alias,3,job_525295,https://jobs.51job.com/chuxiong-nhx/171578593.html?s=sou_sou_soulb&t=0_0&req=ee2d783721b8263a02f2fd62c475e9eb
甘肃,武威,古浪县,甘肃,武威,古浪县,high,exact-city-alias,3,job_217489,https://jobs.51job.com/wuwei-glx/168162879.html?s=sou_sou_soulb&t=0_0&req=e01528f7bf2091c4ecf010ba7b09e157
甘肃,武威,凉州区,甘肃,武威,凉州区,high,exact-city-alias,3,job_229182,https://jobs.51job.com/wuwei-lzq/171622912.html?s=sou_sou_soulb&t=0_0&req=adb3b8ca2a2b173646a70c774093ecbb
陕西,汉中,城固县,陕西,汉中,城固县,high,exact-city-alias,3,job_384213,https://jobs.51job.com/hanzhong-cgx/171543560.html?s=sou_sou_soulb&t=0_0&req=09322499f589af29b7228b9803a48c18
,汕尾,,广东,汕尾,,high,exact-city-alias,3,job_070819,https://jobs.51job.com/all/165814256.html?s=sou_sou_soulb&t=0_0&req=1f26cac7d46b08151d4223005a757aee
河北,沧州,献县,河北,沧州,献县,high,exact-city-alias,3,job_280807,https://jobs.51job.com/cangzhou-xx/170495388.html?s=sou_sou_soulb&t=0_0&req=f2c18c04429c6ac2f13f649b1050521e
河北,沧州,新华区,河北,沧州,新华区,high,exact-city-alias,3,job_349790,https://jobs.51job.com/cangzhou-xhq/171545709.html?s=sou_sou_soulb&t=0_0&req=ed102c2f1fe5e6433c81a2b6e14d0a63
河北,沧州,河间市,河北,沧州,河间市,high,exact-city-alias,3,job_358391,https://jobs.51job.com/cangzhou-hjs/171545434.html?s=sou_sou_soulb&t=0_0&req=56f024f80ef5294aab801df88d1687af
